Index	X	Y	Z	cost	equivalent_radius	branch_id	vadose_flag
272	324.9339904785	423.5849914551	367.7609863281	0.1867430210	0.0000000000	67.0000000000	1.0000000000
272	320.7619934082	426.2869873047	375.5020141602	0.1360960007	0.0000000000	67.0000000000	1.0000000000
273	320.7619934082	426.2869873047	375.5020141602	0.1360960007	0.0000000000	67.0000000000	1.0000000000
273	313.5690002441	429.8479919434	382.8810119629	0.1735985279	0.0000000000	67.0000000000	1.0000000000
274	313.5690002441	429.8479919434	382.8810119629	0.1735985279	0.0000000000	67.0000000000	1.0000000000
274	308.0539855957	431.7900085449	388.6119995117	0.1290602684	0.0000000000	67.0000000000	1.0000000000
275	308.0539855957	431.7900085449	388.6119995117	0.1290602684	0.0000000000	67.0000000000	1.0000000000
275	304.7340087891	432.8160095215	393.5530090332	0.0903365612	0.0000000000	67.0000000000	1.0000000000
276	304.7340087891	432.8160095215	393.5530090332	0.0903365612	0.0000000000	67.0000000000	1.0000000000
276	294.0589904785	438.1780090332	404.5050048828	0.1470882893	0.0000000000	67.0000000000	1.0000000000
277	294.0589904785	438.1780090332	404.5050048828	0.0362868309	0.0000000000	67.0000000000	1.0000000000
277	291.2680053711	442.3559875488	404.9970092773	0.1157379150	0.0000000000	68.0000000000	1.0000000000
278	294.0589904785	438.1780090332	404.5050048828	0.0362868309	0.0000000000	67.0000000000	1.0000000000
278	288.7099914551	423.6010131836	404.3569946289	0.1897469759	0.0000000000	69.0000000000	1.0000000000
279	291.2680053711	442.3559875488	404.9970092773	0.1157379150	0.0000000000	68.0000000000	1.0000000000
279	279.6289978027	452.2049865723	407.7749938965	0.1239569187	0.0000000000	68.0000000000	1.0000000000
280	279.6289978027	452.2049865723	407.7749938965	0.1239569187	0.0000000000	68.0000000000	1.0000000000
280	267.3750000000	462.9450073242	408.9830017090	0.1183853149	0.0000000000	68.0000000000	1.0000000000
281	267.3750000000	462.9450073242	408.9830017090	0.1183853149	0.0000000000	68.0000000000	1.0000000000
281	253.1540069580	470.3980102539	411.0209960938	0.1183853149	0.0000000000	68.0000000000	1.0000000000
282	253.1540069580	470.3980102539	411.0209960938	0.1183853149	0.0000000000	68.0000000000	1.0000000000
282	241.2550048828	476.0780029297	412.2529907227	0.0824522674	0.0000000000	68.0000000000	1.0000000000
283	241.2550048828	476.0780029297	412.2529907227	0.0824522674	0.0000000000	68.0000000000	1.0000000000
283	232.3190002441	481.3110046387	414.4939880371	0.0561569184	0.0000000000	68.0000000000	1.0000000000
284	232.3190002441	481.3110046387	414.4939880371	0.0561569184	0.0000000000	68.0000000000	1.0000000000
284	226.8439941406	486.6090087891	415.0830078125	0.0540913194	0.0000000000	68.0000000000	1.0000000000
285	226.8439941406	486.6090087891	415.0830078125	0.0540913194	0.0000000000	68.0000000000	1.0000000000
285	221.1439971924	490.4970092773	416.6960144043	0.1242453158	0.0000000000	68.0000000000	1.0000000000
286	221.1439971924	490.4970092773	416.6960144043	0.1242453158	0.0000000000	68.0000000000	1.0000000000
286	206.6739959717	498.8750000000	417.9100036621	0.0933867991	0.0000000000	68.0000000000	1.0000000000
287	206.6739959717	498.8750000000	417.9100036621	0.0933867991	0.0000000000	68.0000000000	1.0000000000
287	196.9069976807	505.7470092773	420.0119934082	0.0493257344	0.0000000000	68.0000000000	1.0000000000
288	196.9069976807	505.7470092773	420.0119934082	0.0493257344	0.0000000000	68.0000000000	1.0000000000
288	192.5959930420	510.5629882812	421.1359863281	0.1137038767	0.0000000000	68.0000000000	1.0000000000
289	192.5959930420	510.5629882812	421.1359863281	0.1137038767	0.0000000000	68.0000000000	1.0000000000
289	181.4570007324	521.2819824219	423.1400146484	0.0629598498	0.0000000000	68.0000000000	1.0000000000
290	181.4570007324	521.2819824219	423.1400146484	0.0629598498	0.0000000000	68.0000000000	1.0000000000
290	178.7270050049	524.9110107422	427.9559936523	0.1101022363	0.0000000000	68.0000000000	1.0000000000
291	178.7270050049	524.9110107422	427.9559936523	0.1101022363	0.0000000000	68.0000000000	1.0000000000
291	175.5339965820	530.1829833984	435.6969909668	0.1208588481	0.0000000000	68.0000000000	1.0000000000
292	175.5339965820	530.1829833984	435.6969909668	0.1208588481	0.0000000000	68.0000000000	1.0000000000
292	171.9629974365	533.1510009766	443.8420104980	0.1618902087	0.0000000000	68.0000000000	1.0000000000
293	171.9629974365	533.1510009766	443.8420104980	0.1618902087	0.0000000000	68.0000000000	1.0000000000
293	165.1820068359	536.7219848633	453.6820068359	0.1618902087	0.0000000000	68.0000000000	1.0000000000
294	165.1820068359	536.7219848633	453.6820068359	0.1618902087	0.0000000000	68.0000000000	1.0000000000
294	160.6459960938	540.0159912109	463.6730041504	0.0000000000	0.0000000000	68.0000000000	-1.0000000000
295	160.6459960938	540.0159912109	463.6730041504	0.1670779288	0.0000000000	66.0000000000	1.0000000000
295	157.1609802246	544.7370605469	474.8090820312	0.1824901700	0.0000000000	66.0000000000	1.0000000000
296	449.7239990234	512.1740112305	363.5339965820	0.2072107792	0.0000000000	39.0000000000	1.0000000000
296	444.5220031738	502.1719970703	363.7699890137	0.2072135210	0.0000000000	39.0000000000	1.0000000000
297	444.5220031738	502.1719970703	363.7699890137	0.2072135210	0.0000000000	39.0000000000	1.0000000000
297	438.9960021973	490.6239929199	364.0199890137	0.2354052067	0.0000000000	39.0000000000	1.0000000000
298	438.9960021973	490.6239929199	364.0199890137	0.2354052067	0.0000000000	39.0000000000	1.0000000000
298	433.4700012207	479.0750122070	364.2699890137	0.2354215384	0.0000000000	39.0000000000	1.0000000000
299	433.4700012207	479.0750122070	364.2699890137	0.2354215384	0.0000000000	39.0000000000	1.0000000000
299	428.8590087891	468.3330078125	364.4790039062	0.2150651813	0.0000000000	39.0000000000	1.0000000000
300	428.8590087891	468.3330078125	364.4790039062	0.2150651813	0.0000000000	39.0000000000	1.0000000000
300	424.2489929199	457.5920104980	364.6870117188	0.1602444649	0.0000000000	70.0000000000	0.0000000000
301	428.8590087891	468.3330078125	364.4790039062	0.2150651813	0.0000000000	39.0000000000	1.0000000000
301	418.9010009766	460.3750000000	365.5440063477	0.2557108402	0.0000000000	71.0000000000	1.0000000000
302	424.2489929199	457.5920104980	364.6870117188	0.1602444649	0.0000000000	70.0000000000	0.0000000000
302	420.6640014648	451.4460144043	364.8489990234	0.0975556374	0.0000000000	70.0000000000	0.0000000000
303	420.6640014648	451.4460144043	364.8489990234	0.0975556374	0.0000000000	70.0000000000	0.0000000000
303	410.8179931641	442.1090087891	365.2959899902	0.1860995293	0.0000000000	70.0000000000	0.0000000000
304	410.8179931641	442.1090087891	365.2959899902	0.1860995293	0.0000000000	70.0000000000	0.0000000000
304	405.1059875488	435.8580017090	365.5539855957	0.1161241531	0.0000000000	70.0000000000	0.0000000000
305	405.1059875488	435.8580017090	365.5539855957	0.1161241531	0.0000000000	70.0000000000	0.0000000000
305	394.6600036621	423.0180053711	366.0260009766	0.2269835472	0.0000000000	70.0000000000	0.0000000000
306	394.6600036621	423.0180053711	366.0260009766	0.2269835472	0.0000000000	70.0000000000	0.0000000000
306	385.5989990234	410.9869995117	366.4370117188	0.1792224795	0.0000000000	72.0000000000	1.0000000000
307	385.5989990234	410.9869995117	366.4370117188	0.1792224795	0.0000000000	72.0000000000	1.0000000000
307	383.6130065918	397.8880004883	366.5260009766	0.1816091537	0.0000000000	73.0000000000	0.0000000000
308	385.5989990234	410.9869995117	366.4370117188	0.1792224795	0.0000000000	72.0000000000	1.0000000000
308	379.7879943848	411.7850036621	366.7000122070	0.0698325634	0.0000000000	74.0000000000	1.0000000000
309	383.6130065918	397.8880004883	366.5260009766	0.1816091537	0.0000000000	73.0000000000	0.0000000000
309	382.0029907227	388.1229858398	366.5989990234	0.1356635094	0.0000000000	73.0000000000	0.0000000000
310	382.0029907227	388.1229858398	366.5989990234	0.1356635094	0.0000000000	73.0000000000	0.0000000000
310	380.6350097656	377.2049865723	366.4530029297	0.2342177927	0.0000000000	75.0000000000	1.0000000000
311	380.6350097656	377.2049865723	366.4530029297	0.2342177927	0.0000000000	75.0000000000	1.0000000000
311	377.0910034180	365.1310119629	366.8219909668	0.1224231720	0.0000000000	76.0000000000	1.0000000000
312	380.6350097656	377.2049865723	366.4530029297	0.2342177927	0.0000000000	75.0000000000	1.0000000000
312	379.4410095215	391.2109985352	366.7160034180	0.1436357200	0.0000000000	77.0000000000	1.0000000000
313	377.0910034180	365.1310119629	366.8219909668	0.1224231720	0.0000000000	76.0000000000	1.0000000000
313	370.1860046387	353.7909851074	366.4150085449	0.1915373802	0.0000000000	78.0000000000	0.0000000000
314	377.0910034180	365.1310119629	366.8219909668	0.1224231720	0.0000000000	76.0000000000	1.0000000000
314	377.1010131836	371.7120056152	365.3680114746	0.0742704868	0.0000000000	79.0000000000	1.0000000000
315	370.1860046387	353.7909851074	366.4150085449	0.1915373802	0.0000000000	78.0000000000	0.0000000000
315	371.0230102539	341.4869995117	367.0960083008	0.1902971268	0.0000000000	78.0000000000	0.0000000000
316	371.0230102539	341.4869995117	367.0960083008	0.1902971268	0.0000000000	78.0000000000	0.0000000000
316	371.6820068359	330.2049865723	365.7279968262	0.1706652641	0.0000000000	80.0000000000	0.0000000000
317	371.0230102539	341.4869995117	367.0960083008	0.1902971268	0.0000000000	78.0000000000	0.0000000000
317	368.1709899902	350.7560119629	368.9519958496	0.1902971268	0.0000000000	81.0000000000	0.0000000000
318	371.6820068359	330.2049865723	365.7279968262	0.1706652641	0.0000000000	80.0000000000	0.0000000000
318	365.5490112305	318.4240112305	367.3439941406	0.1834008694	0.0000000000	80.0000000000	0.0000000000
319	365.5490112305	318.4240112305	367.3439941406	0.1834008694	0.0000000000	80.0000000000	0.0000000000
319	362.5620117188	304.0690002441	367.4140014648	0.2019703388	0.0000000000	80.0000000000	0.0000000000
320	362.5620117188	304.0690002441	367.4140014648	0.2019703388	0.0000000000	80.0000000000	0.0000000000
320	360.5010070801	296.8169860840	367.5729980469	0.1033656597	0.0000000000	80.0000000000	0.0000000000
321	360.5010070801	296.8169860840	367.5729980469	0.1033656597	0.0000000000	80.0000000000	0.0000000000
321	359.6059875488	290.5849914551	366.0419921875	0.0984728336	0.0000000000	80.0000000000	0.0000000000
322	359.6059875488	290.5849914551	366.0419921875	0.0984728336	0.0000000000	80.0000000000	0.0000000000
322	356.7969970703	284.5060119629	365.5969848633	0.1052429676	0.0000000000	80.0000000000	0.0000000000
323	356.7969970703	284.5060119629	365.5969848633	0.1052429676	0.0000000000	80.0000000000	0.0000000000
323	353.9880065918	276.1560058594	366.6180114746	0.2356465161	0.0000000000	82.0000000000	1.0000000000
324	353.9880065918	276.1560058594	366.6180114746	0.2356465161	0.0000000000	82.0000000000	1.0000000000
324	344.8949890137	263.7070007324	368.1770019531	0.2140061855	0.0000000000	83.0000000000	0.0000000000
325	344.8949890137	263.7070007324	368.1770019531	0.2140061855	0.0000000000	83.0000000000	0.0000000000
325	343.0180053711	249.8309936523	368.3640136719	0.1919531822	0.0000000000	83.0000000000	0.0000000000
326	343.0180053711	249.8309936523	368.3640136719	0.1919531822	0.0000000000	83.0000000000	0.0000000000
326	339.9649963379	243.3090057373	365.2569885254	0.1296365261	0.0000000000	83.0000000000	0.0000000000
327	339.9649963379	243.3090057373	365.2569885254	0.1296365261	0.0000000000	83.0000000000	0.0000000000
327	337.5620117188	230.6799926758	368.6109924316	0.1821153164	0.0000000000	83.0000000000	0.0000000000
328	337.5620117188	230.6799926758	368.6109924316	0.1821153164	0.0000000000	83.0000000000	0.0000000000
328	334.6700134277	220.1900024414	368.3550109863	0.1534365416	0.0000000000	83.0000000000	0.0000000000
329	334.6700134277	220.1900024414	368.3550109863	0.1534365416	0.0000000000	83.0000000000	0.0000000000
329	331.8569946289	212.2250061035	368.8689880371	0.1160024405	0.0000000000	83.0000000000	0.0000000000
330	331.8569946289	212.2250061035	368.8689880371	0.1160024405	0.0000000000	83.0000000000	0.0000000000
330	327.2390136719	203.0240020752	369.0559997559	0.1413700581	0.0000000000	83.0000000000	0.0000000000
331	327.2390136719	203.0240020752	369.0559997559	0.1413700581	0.0000000000	83.0000000000	0.0000000000
331	325.0859985352	194.2799987793	369.1749877930	0.1234481335	0.0000000000	83.0000000000	0.0000000000
332	325.0859985352	194.2799987793	369.1749877930	0.1234481335	0.0000000000	83.0000000000	0.0000000000
332	322.3810119629	182.1640014648	368.9819946289	0.1741552949	0.0000000000	83.0000000000	0.0000000000
333	322.3810119629	182.1640014648	368.9819946289	0.1741552949	0.0000000000	83.0000000000	0.0000000000
333	317.9400024414	177.1040039062	369.4989929199	0.3025527894	0.0000000000	84.0000000000	1.0000000000
334	317.9400024414	177.1040039062	369.4989929199	0.3025527894	0.0000000000	84.0000000000	1.0000000000
334	313.8689880371	173.1649932861	369.4490051270	0.0789980888	0.0000000000	85.0000000000	0.0000000000
335	313.8689880371	173.1649932861	369.4490051270	0.0789980888	0.0000000000	85.0000000000	0.0000000000
335	309.8420104980	160.5019989014	369.8649902344	0.1209278107	0.0000000000	86.0000000000	1.0000000000
336	309.8420104980	160.5019989014	369.8649902344	0.1209278107	0.0000000000	86.0000000000	1.0000000000
336	306.4370117188	152.4499969482	369.8330078125	0.1214971542	0.0000000000	87.0000000000	0.0000000000
337	309.8420104980	160.5019989014	369.8649902344	0.1209278107	0.0000000000	67.0000000000	1.0000000000
337	309.4530029297	172.2640075684	369.8829956055	0.1209244728	0.0000000000	67.0000000000	1.0000000000
338	306.4370117188	152.4499969482	369.8330078125	0.1214971542	0.0000000000	87.0000000000	0.0000000000
338	301.4230041504	144.6459960938	370.2460021973	0.2026233673	0.0000000000	87.0000000000	1.0000000000
339	301.4230041504	144.6459960938	370.2460021973	0.2026233673	0.0000000000	87.0000000000	1.0000000000
339	301.2550048828	133.1040039062	370.2539978027	0.1582274139	0.0000000000	88.0000000000	0.0000000000
340	301.4230041504	144.6459960938	370.2460021973	0.2026233673	0.0000000000	87.0000000000	1.0000000000
340	310.2319946289	148.7400054932	369.8479919434	0.2026233673	0.0000000000	89.0000000000	1.0000000000
341	301.2550048828	133.1040039062	370.2539978027	0.1582274139	0.0000000000	88.0000000000	0.0000000000
341	300.9079895020	121.8389968872	370.2699890137	0.1407283545	0.0000000000	88.0000000000	1.0000000000
342	300.9079895020	121.8389968872	370.2699890137	0.1407283545	0.0000000000	88.0000000000	1.0000000000
342	299.2340087891	121.6360015869	380.3259887695	0.1407283545	0.0000000000	88.0000000000	1.0000000000
343	299.2340087891	121.6360015869	380.3259887695	0.1407283545	0.0000000000	88.0000000000	1.0000000000
343	298.4259948730	119.6350021362	390.8599853516	0.1488918066	0.0000000000	88.0000000000	1.0000000000
344	298.4259948730	119.6350021362	390.8599853516	0.1488918066	0.0000000000	88.0000000000	1.0000000000
344	296.1010131836	118.3929977417	401.2940063477	0.1497632265	0.0000000000	88.0000000000	1.0000000000
345	296.1010131836	118.3929977417	401.2940063477	0.1497632265	0.0000000000	88.0000000000	1.0000000000
345	296.0989990234	118.7549972534	404.1849975586	0.0400921106	0.0000000000	88.0000000000	1.0000000000
346	296.0989990234	118.7549972534	404.1849975586	0.0400921106	0.0000000000	88.0000000000	1.0000000000
346	296.4769897461	118.0999984741	414.7730102539	0.1444367766	0.0000000000	88.0000000000	1.0000000000
347	296.4769897461	118.0999984741	414.7730102539	0.1444367766	0.0000000000	88.0000000000	1.0000000000
347	297.9460144043	116.8519973755	421.7590026855	0.0901147127	0.0000000000	88.0000000000	1.0000000000
348	297.9460144043	116.8519973755	421.7590026855	0.0901147127	0.0000000000	88.0000000000	1.0000000000
348	296.7929992676	113.2419967651	430.1979980469	0.0689666867	0.0000000000	88.0000000000	1.0000000000
349	296.7929992676	113.2419967651	430.1979980469	0.0689666867	0.0000000000	88.0000000000	1.0000000000
349	296.1759948730	112.0139999390	437.6050109863	0.0904537439	0.0000000000	88.0000000000	1.0000000000
350	296.1759948730	112.0139999390	437.6050109863	0.0904537439	0.0000000000	88.0000000000	1.0000000000
350	295.6099853516	109.5889968872	447.1180114746	0.1365565658	0.0000000000	88.0000000000	1.0000000000
351	295.6099853516	109.5889968872	447.1180114746	0.1365565658	0.0000000000	88.0000000000	1.0000000000
351	295.4909973145	109.3010025024	454.7940063477	0.1053478718	0.0000000000	88.0000000000	1.0000000000
352	295.4909973145	109.3010025024	454.7940063477	0.1053478718	0.0000000000	88.0000000000	1.0000000000
352	296.6140136719	108.1620025635	459.0580139160	0.0644139946	0.0000000000	88.0000000000	1.0000000000
353	296.6140136719	108.1620025635	459.0580139160	0.0644139946	0.0000000000	88.0000000000	1.0000000000
353	299.2560119629	108.7979965210	467.9670104980	0.1304511428	0.0000000000	88.0000000000	1.0000000000
354	299.2560119629	108.7979965210	467.9670104980	0.1304511428	0.0000000000	88.0000000000	1.0000000000
354	301.8479919434	106.2649993896	476.8020019531	0.1357942373	0.0000000000	88.0000000000	1.0000000000
355	301.8479919434	106.2649993896	476.8020019531	0.1357942373	0.0000000000	88.0000000000	1.0000000000
355	299.7950134277	108.1900024414	482.5809936523	0.1366103441	0.0000000000	88.0000000000	1.0000000000
356	478.5209960938	335.1480102539	286.6640014648	0.0130622387	0.0000000000	23.0000000000	1.0000000000
356	474.1489868164	325.6369934082	292.3890075684	0.0133008976	0.0000000000	23.0000000000	1.0000000000
357	474.1489868164	325.6369934082	292.3890075684	0.0133008976	0.0000000000	23.0000000000	1.0000000000
357	469.2080078125	321.2909851074	300.5790100098	0.0094982106	0.0000000000	23.0000000000	1.0000000000
358	469.2080078125	321.2909851074	300.5790100098	0.0094982106	0.0000000000	23.0000000000	1.0000000000
358	466.2780151367	317.6610107422	306.2560119629	0.0258275867	0.0000000000	23.0000000000	1.0000000000
359	466.2780151367	317.6610107422	306.2560119629	0.0258275867	0.0000000000	23.0000000000	1.0000000000
359	463.9330139160	312.9460144043	313.0090026855	0.1168122888	0.0000000000	23.0000000000	1.0000000000
360	463.9330139160	312.9460144043	313.0090026855	0.1168122888	0.0000000000	23.0000000000	1.0000000000
360	457.3340148926	307.8580017090	320.5610046387	0.1615195870	0.0000000000	23.0000000000	1.0000000000
361	457.3340148926	307.8580017090	320.5610046387	0.1615195870	0.0000000000	23.0000000000	1.0000000000
361	448.1879882812	302.3089904785	327.2070007324	0.1920582950	0.0000000000	23.0000000000	1.0000000000
362	448.1879882812	302.3089904785	327.2070007324	0.1920582950	0.0000000000	23.0000000000	1.0000000000
362	442.9779968262	296.8210144043	335.8349914551	0.1591473520	0.0000000000	23.0000000000	1.0000000000
363	448.1879882812	302.3089904785	327.2070007324	0.1920582950	0.0000000000	23.0000000000	1.0000000000
363	444.2890014648	296.3460083008	330.5859985352	0.1389703453	0.0000000000	23.0000000000	1.0000000000
364	442.9779968262	296.8210144043	335.8349914551	0.1591473520	0.0000000000	23.0000000000	1.0000000000
364	439.7579956055	292.9909973145	343.3290100098	0.1205224618	0.0000000000	23.0000000000	1.0000000000
365	442.9779968262	296.8210144043	335.8349914551	0.1591473520	0.0000000000	23.0000000000	1.0000000000
365	434.2569885254	308.0589904785	339.8240051270	0.2764225006	0.0000000000	23.0000000000	1.0000000000
366	439.7579956055	292.9909973145	343.3290100098	0.1205224618	0.0000000000	23.0000000000	1.0000000000
366	434.5650024414	291.0840148926	349.5710144043	0.1158407703	0.0000000000	23.0000000000	1.0000000000
367	439.7579956055	292.9909973145	343.3290100098	0.1205224618	0.0000000000	23.0000000000	1.0000000000
367	431.3729858398	285.0679931641	341.9419860840	0.1335694194	0.0000000000	23.0000000000	1.0000000000
368	434.5650024414	291.0840148926	349.5710144043	0.1158407703	0.0000000000	23.0000000000	1.0000000000
368	429.8649902344	288.8649902344	355.8299865723	0.1239799261	0.0000000000	23.0000000000	1.0000000000
369	429.8649902344	288.8649902344	355.8299865723	0.1239799261	0.0000000000	23.0000000000	1.0000000000
369	426.4429931641	287.1099853516	364.2470092773	0.0931996703	0.0000000000	23.0000000000	1.0000000000
370	426.4429931641	287.1099853516	364.2470092773	0.0931996703	0.0000000000	23.0000000000	1.0000000000
370	422.5750122070	284.9979858398	369.9119873047	0.1194934845	0.0000000000	23.0000000000	1.0000000000
371	422.5750122070	284.9979858398	369.9119873047	0.1194934845	0.0000000000	23.0000000000	1.0000000000
371	419.9049987793	281.6329956055	377.8099975586	0.1246430874	0.0000000000	23.0000000000	1.0000000000
372	419.9049987793	281.6329956055	377.8099975586	0.1246430874	0.0000000000	23.0000000000	1.0000000000
372	413.5650024414	278.3259887695	384.6000061035	0.1443461180	0.0000000000	23.0000000000	1.0000000000
373	413.5650024414	278.3259887695	384.6000061035	0.1443461180	0.0000000000	23.0000000000	1.0000000000
373	405.6600036621	270.0239868164	393.4849853516	0.0000000000	0.0000000000	23.0000000000	-1.0000000000
374	405.6600036621	270.0239868164	393.4849853516	0.2373154163	0.0000000000	23.0000000000	1.0000000000
374	393.6770019531	265.8559875488	405.1189880371	0.1562201977	0.0000000000	23.0000000000	1.0000000000
375	393.6770019531	265.8559875488	405.1189880371	0.0959105492	0.0000000000	23.0000000000	1.0000000000
375	382.7709960938	259.2900085449	407.2820129395	0.1201870441	0.0000000000	23.0000000000	1.0000000000
376	393.6770019531	265.8559875488	405.1189880371	0.0959105492	0.0000000000	23.0000000000	1.0000000000
376	405.0580139160	274.1369934082	396.4079895020	0.4000391960	0.0000000000	23.0000000000	1.0000000000
377	382.7709960938	259.2900085449	407.2820129395	0.1201870441	0.0000000000	23.0000000000	1.0000000000
377	369.3869934082	250.4609985352	409.2590026855	0.0729033947	0.0000000000	23.0000000000	1.0000000000
378	369.3869934082	250.4609985352	409.2590026855	0.0729033947	0.0000000000	23.0000000000	1.0000000000
378	364.2330017090	242.0910034180	410.6719970703	0.1112997532	0.0000000000	23.0000000000	1.0000000000
379	364.2330017090	242.0910034180	410.6719970703	0.1112997532	0.0000000000	23.0000000000	1.0000000000
379	354.1019897461	229.7980041504	411.2690124512	0.0835223198	0.0000000000	23.0000000000	1.0000000000
380	354.1019897461	229.7980041504	411.2690124512	0.0835223198	0.0000000000	23.0000000000	1.0000000000
380	349.5109863281	220.9080047607	412.9869995117	0.0684859753	0.0000000000	23.0000000000	1.0000000000
381	349.5109863281	220.9080047607	412.9869995117	0.0684859753	0.0000000000	23.0000000000	1.0000000000
381	345.2980041504	214.3289947510	415.2070007324	0.0727484226	0.0000000000	23.0000000000	1.0000000000
382	345.2980041504	214.3289947510	415.2070007324	0.0727484226	0.0000000000	23.0000000000	1.0000000000
382	344.5150146484	204.6900024414	416.5880126953	0.0727484226	0.0000000000	23.0000000000	1.0000000000
383	344.5150146484	204.6900024414	416.5880126953	0.0727484226	0.0000000000	23.0000000000	1.0000000000
383	337.1969909668	191.7239990234	418.7359924316	0.0000000000	0.0000000000	23.0000000000	-1.0000000000
384	337.1969909668	191.7239990234	418.7359924316	0.1950906515	0.0000000000	23.0000000000	1.0000000000
384	335.3649902344	183.8910064697	419.4530029297	0.1057903767	0.0000000000	23.0000000000	1.0000000000
385	335.3649902344	183.8910064697	419.4530029297	0.1057903767	0.0000000000	23.0000000000	1.0000000000
385	326.0559997559	171.7760009766	421.5710144043	0.1969140768	0.0000000000	23.0000000000	1.0000000000
386	326.0559997559	171.7760009766	421.5710144043	0.1969140768	0.0000000000	23.0000000000	1.0000000000
386	323.2860107422	158.9270019531	422.9249877930	0.1742240191	0.0000000000	23.0000000000	1.0000000000
387	323.2860107422	158.9270019531	422.9249877930	0.1742240191	0.0000000000	23.0000000000	1.0000000000
387	321.1210021973	153.7180023193	424.3250122070	0.0729525089	0.0000000000	23.0000000000	1.0000000000
388	321.1210021973	153.7180023193	424.3250122070	0.1379792690	0.0000000000	23.0000000000	1.0000000000
388	317.8139953613	151.0269927979	426.9110107422	0.0000000000	0.0000000000	23.0000000000	-1.0000000000
389	321.1210021973	153.7180023193	424.3250122070	0.1379792690	0.0000000000	23.0000000000	1.0000000000
389	311.8559875488	157.3110046387	424.2539978027	0.1379792690	0.0000000000	23.0000000000	1.0000000000
390	317.8139953613	151.0269927979	426.9110107422	0.0618032217	0.0000000000	23.0000000000	1.0000000000
390	313.7810058594	144.2790069580	431.3150024414	0.1329158545	0.0000000000	23.0000000000	1.0000000000
391	313.7810058594	144.2790069580	431.3150024414	0.1329158545	0.0000000000	23.0000000000	1.0000000000
391	312.7399902344	140.5359954834	436.5889892578	0.0937893987	0.0000000000	23.0000000000	1.0000000000
392	312.7399902344	140.5359954834	436.5889892578	0.0937893987	0.0000000000	23.0000000000	1.0000000000
392	311.8540039062	134.3390045166	440.8900146484	0.1253563762	0.0000000000	23.0000000000	1.0000000000
393	311.8540039062	134.3390045166	440.8900146484	0.1253563762	0.0000000000	23.0000000000	1.0000000000
393	309.7090148926	128.5339965820	451.3670043945	0.1783864498	0.0000000000	23.0000000000	1.0000000000
394	309.7090148926	128.5339965820	451.3670043945	0.1783864498	0.0000000000	23.0000000000	1.0000000000
394	307.7529907227	125.9329986572	457.5499877930	0.1012874842	0.0000000000	23.0000000000	1.0000000000
395	307.7529907227	125.9329986572	457.5499877930	0.1012874842	0.0000000000	23.0000000000	1.0000000000
395	307.2300109863	120.3990020752	464.6820068359	0.1370401382	0.0000000000	23.0000000000	1.0000000000
396	307.2300109863	120.3990020752	464.6820068359	0.1370401382	0.0000000000	23.0000000000	1.0000000000
396	303.5010070801	113.7600021362	475.0490112305	0.1934248209	0.0000000000	23.0000000000	1.0000000000
397	303.5010070801	113.7600021362	475.0490112305	0.1934248209	0.0000000000	23.0000000000	1.0000000000
397	303.7980041504	111.1770019531	477.5010070801	0.0566769540	0.0000000000	23.0000000000	1.0000000000
398	303.7980041504	111.1770019531	477.5010070801	0.0566769540	0.0000000000	88.0000000000	1.0000000000
398	299.7950134277	108.1900024414	482.5809936523	0.1604881585	0.0000000000	88.0000000000	1.0000000000
399	516.4400024414	607.0310058594	360.5140075684	0.2320152521	0.0000000000	6.0000000000	0.0000000000
399	506.7070007324	615.1539916992	360.9549865723	0.2320152521	0.0000000000	6.0000000000	0.0000000000
400	506.7070007324	615.1539916992	360.9549865723	0.2320152521	0.0000000000	6.0000000000	0.0000000000
400	497.4129943848	623.1250000000	361.3760070801	0.2241119146	0.0000000000	6.0000000000	0.0000000000
401	497.4129943848	623.1250000000	361.3760070801	0.2241119146	0.0000000000	6.0000000000	0.0000000000
401	488.1189880371	631.0969848633	361.7969970703	0.2241238356	0.0000000000	6.0000000000	0.0000000000
402	488.1189880371	631.0969848633	361.7969970703	0.2241238356	0.0000000000	6.0000000000	0.0000000000
402	479.0090026855	638.9520263672	362.2090148926	0.2201828957	0.0000000000	6.0000000000	0.0000000000
403	479.0090026855	638.9520263672	362.2090148926	0.2201828957	0.0000000000	6.0000000000	0.0000000000
403	469.8999938965	646.8070068359	362.6210021973	0.2201686502	0.0000000000	6.0000000000	0.0000000000
404	469.8999938965	646.8070068359	362.6210021973	0.2201686502	0.0000000000	6.0000000000	0.0000000000
404	460.7640075684	654.4790039062	363.0339965820	0.2183498442	0.0000000000	6.0000000000	0.0000000000
405	460.7640075684	654.4790039062	363.0339965820	0.2183498442	0.0000000000	6.0000000000	0.0000000000
405	451.6289978027	662.1510009766	363.4479980469	0.1636178493	0.0000000000	90.0000000000	0.0000000000
406	460.7640075684	654.4790039062	363.0339965820	0.2183498442	0.0000000000	6.0000000000	0.0000000000
406	450.1170043945	662.6610107422	360.4880065918	0.2984571755	0.0000000000	91.0000000000	0.0000000000
407	451.6289978027	662.1510009766	363.4479980469	0.1636178493	0.0000000000	90.0000000000	0.0000000000
407	442.3779907227	669.4299926758	363.8670043945	0.1702426672	0.0000000000	92.0000000000	1.0000000000
408	442.3779907227	669.4299926758	363.8670043945	0.1702426672	0.0000000000	92.0000000000	1.0000000000
